[2023-05-08T12:55:47,605] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T15:29:54,171] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:30:16,714] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T15:30:19,879] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T15:30:22,477] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T15:30:40,530] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T15:30:40,740] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T15:30:41,166] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:34:21,468] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T15:34:21,469] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T15:34:21,470] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T15:34:21,470] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:34:21,472] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T15:34:25,748] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T15:34:25,756] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T15:34:25,763] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T15:34:25,763] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:34:25,764] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:34:25,772] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T15:34:25,772] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T15:34:25,773] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T15:34:25,774] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T15:34:25,774] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T15:34:25,774] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:34:25,778] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T15:34:25,778] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T15:34:25,778] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T15:34:25,779] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:34:25,779] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T15:35:48,755] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T15:35:48,762] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T15:35:53,581] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T15:35:53,582] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:35:53,583] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:35:53,588] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T15:35:53,589] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T15:35:53,592] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T15:35:53,593] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T15:35:53,593] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T15:35:53,593] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:35:55,400] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T15:35:55,407] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T15:36:00,434] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T15:36:01,567] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:36:01,878] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:36:04,219] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T15:36:04,406] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T15:36:04,578] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T15:36:07,679] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T15:36:07,950] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T15:36:08,175] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:36:28,678] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T15:36:28,678] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T15:36:28,679] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:36:30,716] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T15:36:30,721] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T15:36:41,836] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T15:36:55,449] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:36:55,450] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:36:55,457] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T15:36:55,458] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T15:36:55,460] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T15:36:55,460] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T15:36:55,461] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T15:36:55,462] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:36:57,870] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T15:36:57,878] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T15:50:16,025] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T15:50:16,026] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:50:16,027] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:50:16,032] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T15:50:16,033] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T15:50:16,036] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T15:50:16,036] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T15:50:16,037] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T15:50:16,037] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:50:18,713] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T15:50:18,722] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T15:50:18,741] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T15:50:18,741] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:50:18,741] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T15:50:18,743] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T15:50:18,744] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T15:50:18,744] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T15:50:18,745] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T15:50:18,745] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T15:50:18,745] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:50:18,750] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T15:50:18,750] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T15:50:18,750] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T15:50:18,751] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T15:50:18,751] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T15:50:22,430] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T15:50:22,437] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:03:10,891] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:03:10,891] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:03:10,891] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:03:10,894] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:03:10,895] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:03:10,896] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:03:10,897] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:03:10,897] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:03:10,897] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:03:10,901] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:03:10,902] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:03:10,902] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:03:10,902] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:03:10,903] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:03:13,885] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:03:13,892] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:03:13,908] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:03:13,908] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:03:13,908] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:03:13,915] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:03:13,915] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:03:13,917] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:03:13,917] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:03:13,917] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:03:13,917] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:03:13,922] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:03:13,923] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:03:13,923] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:03:13,924] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:03:13,924] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:03:13,925] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:03:13,927] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:05:54,042] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:05:54,050] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:05:54,063] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:05:54,063] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:05:54,063] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:05:54,072] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:05:54,072] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:05:54,073] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:05:54,073] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:05:54,073] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:05:54,074] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:05:54,078] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:05:54,079] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:06:48,813] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:06:48,820] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:06:48,833] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:06:48,833] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:06:48,833] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:06:48,843] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:06:48,844] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:06:48,845] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:06:48,845] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:06:48,845] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:06:48,846] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:06:48,849] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:06:48,850] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:06:48,851] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:06:48,851] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:06:48,851] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:06:48,852] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:06:48,853] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:07:16,389] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:07:16,396] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:07:16,406] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:07:16,406] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:07:16,407] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:07:16,409] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:07:16,409] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:07:16,410] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:07:16,410] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:07:16,410] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:07:16,410] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:07:16,414] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:07:16,415] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:07:16,415] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:07:16,416] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:07:16,416] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:07:16,416] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:07:16,417] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:08:04,817] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:08:04,824] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:08:38,889] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:08:40,929] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:08:41,284] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:08:43,749] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:08:44,089] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:08:44,416] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:08:48,170] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:08:48,376] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:08:48,574] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:09:09,246] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:09:50,937] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:10:42,165] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:10:42,341] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:10:42,502] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:10:45,545] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:10:47,112] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:12:49,177] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:12:49,182] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:12:49,194] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:12:49,195] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:12:49,195] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:12:49,204] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:12:49,205] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:12:49,206] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:12:49,206] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:12:49,206] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:12:49,206] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:12:49,210] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:12:49,211] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:12:49,214] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:12:49,214] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:12:49,214] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:12:49,214] [ERROR] [main] com.pickle.utility.MyLogger: Failed to delete the output file
[2023-05-08T16:12:49,215] [ERROR] [main] com.pickle.utility.MyLogger: Failed to create the output file
[2023-05-08T16:24:20,570] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:24:20,577] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:24:20,590] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:24:20,591] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:24:20,591] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:24:20,606] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:24:20,606] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:24:20,607] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:24:20,607] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:24:20,607] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:24:20,608] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:24:20,614] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test1-result\actual-response.yaml
[2023-05-08T16:24:20,614] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test2.yaml
[2023-05-08T16:24:20,614] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test2.yaml
[2023-05-08T16:24:20,614] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
[2023-05-08T16:24:20,617] [ERROR] [main] com.pickle.utility.MyLogger: An error occurred while copying the input file to the output file: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml\pickle-output\compare\test2-result\actual-response.yaml
[2023-05-08T16:24:30,036] [INFO ] [main] com.pickle.utility.MyLogger: Starting Pickle ...
[2023-05-08T16:24:30,042] [INFO ] [main] com.pickle.utility.MyLogger: Parsing arguments ...
[2023-05-08T16:24:30,055] [INFO ] [main] com.pickle.utility.MyLogger: Successfully created the output directory structure
[2023-05-08T16:24:30,056] [INFO ] [main] com.pickle.utility.MyLogger: INPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:24:30,056] [INFO ] [main] com.pickle.utility.MyLogger: OUTPUT PATH: C:\Users\hp\IdeaProjects\pickle-framework\src\test\java\files\yaml
[2023-05-08T16:24:30,058] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: pickle-output
[2023-05-08T16:24:30,058] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: pickle-output
[2023-05-08T16:24:30,060] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: NONE
[2023-05-08T16:24:30,060] [INFO ] [main] com.pickle.utility.MyLogger: Parsing file: test1.yaml
[2023-05-08T16:24:30,061] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE NAME: test1.yaml
[2023-05-08T16:24:30,061] [INFO ] [main] com.pickle.utility.MyLogger: INPUT FILE EXTENSION: YAML
